CASEID,YEAR,STATE,DETOX,TREATMT,OWNERSHP,FEDOWN,HOSPITAL,LOCS,ASSESSMENT,TESTING,TRANSITION,ANCILLARY,SRVC75,SRVC71,SRVC108,SRVC85,SRVC87,SRVC86,OTP,OTPALL,OTPTYPE,DUI_DWI,ONLYDUI,SIGNLANG,LANG,LANG16,LANG1,LANG2,LANG3,LANG4,LANG5,LANG6,LANG7,LANG8,LANG9,LANG10,LANG11,LANG19,LANG12,LANG13,LANG14,LANG15,LANG20,LANG17,LANG18,SRVC76,SRVC83,SRVC84,SRVC33,SRVC63,SRVC62,SRVC61,SRVC31,SRVC32,CTYPE4,CTYPEHI1,CTYPEHI2,CTYPE7,CTYPERC1,CTYPERC3,CTYPERC4,CTYPE1,CTYPE6,CTYPEML,CTYPEOP,CTYPE2,CTYPE3,FEESCALE,PAYASST,EARMARK,REVCHK3,REVCHK1,REVCHK8,REVCHK5,REVCHK10,REVCHK15,REVCHK2,REVCHK17,T_CLI1,T_CLI2,T_CLIHI,H_AGE1,HIMETNUM,HIBUPNUM,HIMATNUM,HOSPBED,T_CLI3,T_CLI9,T_CLI10,T_CLIRC,R_AGE1,RCMETNUM,RCBUPNUM,RCMATNUM,RESBED,T_CLI7,T_CLIML,T_CLI8,T_CLI6,T_CLI5,T_CLIOP,O_AGE1,OPMETNUM,OPBUPNUM,OPMATNUM,B_PCT,A_PCT,D_PCT,LOC5,LICEN,ACCRED
10803,2011,OR,0,1,1,,0,,5,1,2,11,0,0,0,0,0,0,0,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,4,5,5,1,1,1,,5,1,1,0,1,M
10804,2011,OR,0,1,2,,1,1,6,1,1,7,0,0,0,0,0,0,0,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,D,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,1,1,1,,3,4,1,0,1,1
10805,2011,OR,0,1,2,,1,1,6,1,2,6,0,0,0,0,0,0,0,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,0,,,,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,3,5,5,1,1,1,,4,3,1,0,1,1
10806,2011,OR,0,1,2,,0,,3,3,1,14,1,0,M,0,0,0,0,,,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,,,1,0,1,1,0,,,,,,1,1,1,0,1,0,1,0,0,1,0,,,,,,,,,1,1,4,4,1,1,1,,3,,,,,,,,,,,2,1,5,0,1,M
10807,2011,OR,0,1,4,,0,,6,1,1,9,0,0,0,0,0,0,0,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,,1,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,4,4,3,1,1,,2,4,2,0,1,M
10808,2011,PA,0,1,2,,0,,3,2,2,12,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,,0,0,0,0,1,0,,,1,0,0,1,0,,,,,,1,1,1,0,1,D,1,0,0,0,D,,,,,,,,,1,1,1,1,1,1,1,,1,,,,,,,,,,,4,2,1,1,M,M
10809,2011,PA,0,1,1,,0,,3,0,1,1,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,M,0,0,0,,,0,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,5,1,1,0,1,M
10810,2011,PA,0,1,2,,1,1,3,7,2,9,0,0,M,1,0,0,1,1,3,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,,0,0,,,0,,,,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,1,2,1,1,5,0,1,1
10811,2011,PA,0,1,2,,0,,1,1,2,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,5,1,1,0,1,M
10812,2011,PA,0,1,2,,0,,1,1,2,0,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,0,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,1,5,1,0,1,M
10813,2011,PA,0,1,1,,0,,4,1,2,5,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,M
10814,2011,PA,1,1,2,,0,,4,2,1,4,0,0,M,0,1,1,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,1,1,5,5,5,1,5,,2,1,5,0,1,M
10815,2011,PA,0,1,2,,0,,1,6,2,14,0,0,M,0,1,0,0,,,0,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,,,1,0,1,1,0,,,,,,0,1,1,0,1,0,1,0,0,0,D,,,,,,,,,1,3,5,5,1,1,1,,5,,,,,,,,,,,2,2,4,0,1,M
10816,2011,PA,1,1,2,,1,3,7,7,2,15,0,1,0,1,1,1,1,0,3,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,,,,,,1,1,1,0,1,1,1,1,1,1,D,3,5,5,1,2,3,4,5,5,5,1,5,1,1,4,3,5,,,,,,,,,,,4,1,1,0,1,1
10817,2011,PA,0,1,2,,0,,7,7,2,13,0,0,M,1,0,0,1,1,1,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,,1,1,0,,,0,,,,1,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,1,3,1,1,1,2,1,3,1,3,1,1,5,0,1,1
10818,2011,PA,1,1,2,,0,,4,7,1,15,M,M,M,1,0,0,1,0,1,0,,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,,,0,,,,1,1,1,0,1,1,1,0,1,0,0,0,1,1,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,5,5,5,5,5,1,5,1,1,5,0,1,1
10819,2011,PA,0,1,2,,0,,6,0,2,2,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,1,1,1,0,0,,,0,,,,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,1,1,,2,2,4,0,1,1
10820,2011,PA,0,1,2,,1,1,7,7,1,15,0,0,0,1,1,0,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,M,1,1,0,,,0,,,,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,1,4,1,1,1,4,1,4,1,4,1,1,5,0,1,1
10821,2011,PA,0,1,2,,0,,7,2,2,15,0,1,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,1,0,0,,,0,,,,1,0,0,1,1,1,1,1,1,0,1,1,1,1,D,1,D,,,,,,,,,,,,,,,,,,1,1,4,4,4,5,1,1,1,,5,1,1,0,1,1
10822,2011,PA,0,1,2,,0,,4,5,2,3,0,0,0,1,0,0,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,M,1,1,0,0,0,0,0,0,,,0,,,,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,1,5,1,1,1,5,1,5,1,5,1,1,5,0,1,1
10823,2011,PA,0,1,1,,0,,4,0,2,10,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,1,1,0,,,0,,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,2,5,1,0,1,M
10824,2011,PA,0,1,1,,0,,7,2,2,7,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,3,4,4,4,1,1,,4,3,1,0,1,M
10825,2011,PA,1,1,2,,0,,2,1,2,7,0,0,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,1,1,0,0,,,0,,,,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,0,1,M
10826,2011,PA,0,1,2,,0,,2,1,2,6,0,0,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,1,1,0,0,,,0,,,,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,1,3,2,4,1,1,,4,2,1,0,1,M
10827,2011,PA,0,1,2,,0,,2,1,2,8,0,0,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,,1,1,0,0,,,0,,,,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,4,1,1,,4,2,1,0,1,M
10828,2011,PA,0,1,2,,0,,2,1,2,7,0,0,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,1,1,0,0,,,0,,,,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,,,,0,1,M
10829,2011,PA,0,1,1,,0,,3,2,2,4,0,0,0,0,0,0,0,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,5,5,2,1,1,,4,2,2,0,1,M
10830,2011,PA,1,1,1,,0,,5,7,2,12,0,0,0,1,0,0,1,0,3,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,,,,,,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,2,1,1,5,1,4,1,4,1,1,1,1,5,,,,,,,,,,,5,1,1,0,1,1
10831,2011,PA,1,1,2,,1,1,5,5,2,15,0,0,0,1,0,0,1,0,2,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,,0,1,1,1,0,,,,0,,,,,,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,2,1,2,3,,,,,,,,,,,,,,,,,,,,5,1,1,0,1,1
10832,2011,PA,1,1,2,,0,,5,5,2,8,0,1,1,1,1,0,1,0,3,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,,,0,,,,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,D,,,,,,,,,,,,,,,,,,1,3,1,1,1,3,1,3,2,3,1,1,5,0,1,1
10833,2011,PA,0,1,1,,0,,2,2,2,3,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,1,0,0,0,,,0,,,,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,4,2,4,4,4,1,1,,2,4,2,0,1,M
10834,2011,PA,0,1,2,,0,,2,3,2,9,0,1,0,0,0,0,0,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,,,1,0,,,0,,,,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,2,3,1,2,1,1,1,,1,5,4,0,1,1
10835,2011,PA,0,1,1,,0,,5,3,2,6,0,0,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,3,2,2,1,1,,2,4,2,0,1,M
10836,2011,PA,1,1,2,,1,1,5,7,1,7,0,1,0,1,0,0,0,,,0,,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,1,1,1,0,,,,0,,,,,,0,1,0,0,1,1,1,1,1,1,D,3,1,3,1,1,1,,1,,,,,,,,,,,,,,,,,,,,2,3,3,0,M,M
10837,2011,PA,0,1,1,,0,,6,2,2,14,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,,,1,0,0,1,0,,,,,,0,0,1,0,1,D,1,0,0,0,D,,,,,,,,,1,1,4,3,1,1,1,,3,,,,,,,,,,,2,4,4,1,1,1
10838,2011,PA,0,1,1,,0,,6,3,2,1,0,0,0,0,0,0,0,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,4,4,4,3,1,1,,3,3,2,0,1,1
10839,2011,PA,0,1,2,,0,,4,5,2,2,0,0,0,0,1,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,0,1,1,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,5,5,5,4,1,3,,4,1,2,0,1,M
10840,2011,PA,0,1,1,,0,,6,3,2,1,0,0,0,0,0,0,0,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,4,3,4,1,1,1,,3,3,2,0,1,1
10841,2011,PA,0,1,2,,0,,0,1,2,6,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,,,1,0,0,1,0,,,,,,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,1,1,4,4,1,1,1,,3,,,,,,,,,,,1,1,5,1,1,M
10842,2011,PA,0,1,1,,0,,5,5,2,11,0,0,0,1,0,0,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0,1,0,0,,,0,,,,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,1,5,1,1,1,5,1,5,1,5,1,1,5,0,1,1
10843,2011,PA,0,1,1,,0,,5,1,2,7,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,1,1,1,4,4,4,4,1,1,,2,4,4,0,1,M
10844,2011,PA,0,1,2,,0,,2,4,2,7,0,0,0,0,0,0,0,,,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,3,4,4,1,1,1,,1,1,5,0,1,M
10845,2011,PA,0,1,1,,0,,4,0,2,1,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,1,3,3,3,1,1,,3,4,1,0,M,M
10846,2011,PA,0,1,1,,0,,5,3,2,8,0,0,0,1,0,0,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,,,0,,,,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,1,3,1,1,1,3,1,3,1,3,1,1,5,0,1,1
10847,2011,PA,1,1,1,,1,2,6,7,2,13,0,0,1,1,0,0,0,0,3,0,,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,,1,0,1,1,1,0,,,,0,,,,,,1,0,0,0,1,1,1,1,1,1,D,4,5,5,1,3,1,,1,,,,,,,,,,,,,,,,,,,,3,4,1,0,1,1
10848,2011,PA,0,1,1,,0,,0,1,2,7,0,1,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,0,1,,0,0,0,1,0,0,,,1,0,0,1,0,,,,,,0,1,0,0,1,0,1,1,D,D,D,,,,,,,,,1,1,4,4,1,1,1,,4,,,,,,,,,,,4,2,1,1,1,1
10849,2011,PA,0,1,2,,0,,5,1,2,14,1,0,0,0,0,0,0,,,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,,,1,0,0,1,0,,,,,,0,1,1,0,0,0,0,1,0,0,D,,,,,,,,,1,1,1,1,1,1,1,,1,,,,,,,,,,,5,1,1,0,1,M
10850,2011,PA,0,1,1,,0,,4,6,2,11,0,0,0,1,0,0,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,1,0,0,,,0,,,,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,1,D,,,,,,,,,,,,,,,,,,1,4,1,1,1,4,1,4,1,4,1,1,5,0,1,1
10851,2011,PA,0,1,1,,0,,5,0,2,3,0,0,M,0,0,0,0,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,M
10852,2011,PA,0,1,2,,1,1,2,5,1,2,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,1,D,,,,,,,,,,,,,,,,,,1,1,1,4,3,4,1,1,1,,2,3,3,0,1,M
10853,2011,PA,1,1,6,1,1,1,7,7,2,11,0,1,1,0,1,0,0,0,1,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,1,1,0,0,,,,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,,1,,,,,,,,,,1,1,1,4,5,5,1,1,4,,4,1,2,0,M,M
10854,2011,PA,0,1,1,,0,,5,4,2,3,0,0,M,0,0,0,0,,,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,,,0,,,,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,D,,,,,,,,,,,,,,,,,,1,1,1,4,3,4,5,1,1,,4,2,2,0,1,M
10855,2011,PA,0,1,2,,1,2,7,7,2,16,0,0,0,1,0,0,1,0,1,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,4,3,1,0,1,1
10856,2011,PA,0,1,1,,0,,0,3,2,4,0,0,0,1,0,0,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,5,1,1,1,5,1,5,1,5,1,1,5,0,1,1
10857,2011,PA,0,1,1,,0,,4,3,2,8,0,0,M,0,0,0,0,,,0,,1,1,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,1,0,0,,,1,0,1,0,0,,,,,,0,0,1,0,1,0,0,1,0,1,D,,,,,,,,,1,2,1,1,1,1,1,,1,,,,,,,,,,,4,2,1,0,1,1
10858,2011,PA,0,1,2,,0,,5,6,2,13,0,0,0,0,0,0,0,,,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,,,1,0,1,1,0,,,,,,0,1,D,0,1,0,1,1,0,1,D,,,,,,,,,1,4,1,3,1,1,1,,3,,,,,,,,,,,1,1,5,1,1,1
10859,2011,PA,0,1,1,,1,1,3,6,2,11,0,0,0,1,0,0,1,1,1,0,,0,0,,,,,,,,,,,,,,,,,,,,,0,1,1,1,0,0,0,0,0,0,,,0,,,,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,D,,,,,,,,,,,,,,,,,,1,3,1,1,1,3,1,3,1,3,1,1,5,0,1,1
10860,2011,PA,0,1,2,,0,,2,1,2,7,0,0,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,1,1,0,0,,,0,,,,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,3,1,1,,4,2,1,0,1,M
10861,2011,PA,0,1,2,,0,,2,1,2,7,0,0,M,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,,0,1,1,0,0,,,0,,,,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,3,1,1,,4,2,1,0,1,M
10862,2011,PA,0,1,1,,0,,2,1,2,3,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,0,0,1,0,0,0,D,1,D,,,,,,,,,,,,,,,,,,1,1,1,5,3,4,5,1,1,,5,1,1,0,1,M
10863,2011,PA,0,1,1,,0,,5,2,2,2,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,4,3,4,3,1,1,,2,3,3,0,1,M
10864,2011,PA,0,1,2,,1,3,7,6,2,16,0,0,0,1,0,0,0,,,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,1,1,1,1,1,0,,,1,0,1,1,0,,,,,,1,1,0,0,1,1,1,1,0,0,0,,,,,,,,,1,2,1,2,1,3,1,,2,,,,,,,,,,,2,1,5,0,1,1
10865,2011,PA,0,1,2,,1,1,3,6,2,4,0,0,0,0,0,0,0,,,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,D,,,,,,,,,,,,,,,,,,1,1,1,5,3,5,1,1,1,,4,1,2,0,1,1
10866,2011,PA,0,1,2,,0,,6,2,1,5,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,2,1,1,,4,2,1,0,1,M
10867,2011,PA,0,1,2,,0,,7,2,2,9,0,0,M,0,1,0,0,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,4,4,4,1,1,1,,2,4,4,0,1,M
10868,2011,PA,0,1,2,,0,,2,3,2,9,0,1,0,0,0,0,0,,,0,,1,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,,,1,0,,,0,,,,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,3,3,4,4,2,1,1,,1,4,5,0,1,1
10869,2011,PA,0,1,2,,0,,4,6,2,14,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,1,1,1,1,0,,,1,0,0,1,0,,,,,,0,0,0,0,1,1,1,1,1,1,D,,,,,,,,,1,1,4,3,1,1,1,,3,,,,,,,,,,,5,1,1,1,1,1
10870,2011,PA,0,1,2,,0,,4,1,2,2,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,0,0,0,,,0,,,,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,,5,1,1,0,1,M
10871,2011,PA,0,1,1,,0,,4,1,2,5,0,0,0,0,0,0,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,1,0,0,0,,,0,,,,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,1,1,1,4,5,5,3,1,1,,4,2,2,0,1,M
10872,2011,PA,0,1,1,,0,,6,2,2,7,0,1,1,0,1,1,0,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,0,D,D,1,D,,,,,,,,,,,,,,,,,,1,1,1,4,3,4,4,1,1,,4,2,1,0,1,1
10873,2011,PA,0,1,1,,0,,1,2,2,8,0,0,0,0,1,1,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,,,0,,,,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,D,,,,,,,,,,,,,,,,,,1,1,4,5,3,5,3,1,4,,5,1,1,0,1,1
10874,2011,PA,0,1,2,,0,,5,6,2,12,0,0,0,0,0,0,0,,,0,,0,0,,,,,,,,,,,,,,,,,,,,,1,1,1,0,0,0,0,1,0,0,,,0,,,,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,1,D,,,,,,,,,,,,,,,,,,1,1,1,4,4,4,2,1,1,,3,2,2,0,1,1
